"energy_type_clean","date","emissions_kg","generation_mwh","ef_kg_per_mwh","ef_ma_kg_per_mwh"
"oil_and_natural_gas",2009-02-01,349000,591106,0.590418638958156,0.547135159760741
"coal",2009-03-01,941500,2738554,0.343794571879905,0.32439387160666
"oil_and_natural_gas",2009-03-01,290400,472467,0.61464610226746,0.567327036682692
"coal",2009-04-01,880700,2430528,0.362349250862364,0.31994073220091
"oil_and_natural_gas",2009-04-01,358800,609351,0.58882319057489,0.584042737620952
"coal",2009-05-01,651200,2441095,0.266765529403813,0.308061889862886
"oil_and_natural_gas",2009-05-01,152200,279249,0.545033285705589,0.603418689966098
"coal",2009-06-01,698000,2721464,0.256479600685513,0.302922113565176
"oil_and_natural_gas",2009-06-01,7800,26586,0.293387497178966,0.557386645200744
"coal",2009-07-01,935800,2943018,0.317972910801089,0.311392675478586
"oil_and_natural_gas",2009-07-01,14200,32115,0.44216098396388,0.51241161644149
"coal",2009-08-01,976500,2938397,0.332324052876449,0.313280986084856
"oil_and_natural_gas",2009-08-01,61100,132280,0.461899002116722,0.490991676967918
"coal",2009-09-01,838000,2932563,0.285756861830419,0.303608034409941
"oil_and_natural_gas",2009-09-01,20200,42624,0.473911411411411,0.467535895158577
"coal",2009-10-01,775100,2764861,0.280339590308518,0.289939757650967
"oil_and_natural_gas",2009-10-01,7000,19199,0.364602323037658,0.430165750569038
"coal",2009-11-01,803700,2959010,0.271611113176366,0.290747354946393
"oil_and_natural_gas",2009-11-01,154000,382463,0.402653328557272,0.406435757710985
"coal",2009-12-01,613600,2670587,0.229762220815124,0.286294458301328
"oil_and_natural_gas",2009-12-01,211200,520415,0.405829962625981,0.425176168618821
"bio_oil_and_diesel",2010-01-01,18744,112324.9,0.166873061983585,0.166873061983585
"coal",2010-01-01,2505124.5072,9600710.079,0.260931169318356,0.276787501387539
"natural_gas",2010-01-01,0,2289997.683,0,0
"oil",2010-01-01,243200.9408,510233.93,0.476645958844799,0.476645958844799
"oil_and_natural_gas",2010-01-01,219200,556787,0.393687352614195,0.41709723006054
"bio_oil_and_diesel",2010-02-01,18245,106096.5,0.171966087476967,0.169419574730276
"coal",2010-02-01,2155611.29,8295897.658,0.259840631944305,0.264706931232182
"natural_gas",2010-02-01,0,1933989.355,0,0
"oil",2010-02-01,161503.3823,395714.646,0.408130919420152,0.442388439132475
"oil_and_natural_gas",2010-02-01,104100,316897,0.328497903104163,0.394863713558447
"bio_oil_and_diesel",2010-03-01,20443,111928,0.182644199842756,0.173827783101103
"coal",2010-03-01,2352652.8722,8922005.184,0.263691045194533,0.2610292951262
"natural_gas",2010-03-01,0,2243116.556,0,0
"oil",2010-03-01,193983.2213,366105.804,0.52985562965836,0.47154416930777
"oil_and_natural_gas",2010-03-01,152500,402506,0.378876339731582,0.379024534945142
"bio_oil_and_diesel",2010-04-01,16307,97263.7,0.167657615328226,0.172285241157884
"coal",2010-04-01,2033461.2001,7793134.598,0.260929819000157,0.257794333241474
"natural_gas",2010-04-01,0,1845111.062,0,0
"oil",2010-04-01,73165.1957,238168.204,0.307199678509563,0.430458046608218
"oil_and_natural_gas",2010-04-01,76500,199693,0.383088040141617,0.382105487795802
"bio_oil_and_diesel",2010-05-01,15728,110292.1,0.142603142020145,0.166348821330336
"coal",2010-05-01,2189211.241,7900901.967,0.277083711472913,0.258706432957565
"natural_gas",2010-05-01,0,1635452.505,0,0
"oil",2010-05-01,58711.6631,200965.168,0.292148453805686,0.402796128047712
"oil_and_natural_gas",2010-05-01,74300,189862,0.391336865723525,0.380219410656844
"bio_oil_and_diesel",2010-06-01,18053,113800.7,0.158636985536996,0.165063515364779
"coal",2010-06-01,2061129.4191,8466356.814,0.243449392032676,0.26098762816049
"natural_gas",2010-06-01,0,1635569.607,0,0
"oil",2010-06-01,139463.8124,254753.469,0.547446175894861,0.42690446935557
"oil_and_natural_gas",2010-06-01,72900,155532,0.46871383380912,0.390700055854034
"bio_oil_and_diesel",2010-07-01,20119,109452.5,0.183814896873073,0.167887154513027
"coal",2010-07-01,3183315.339,9535802.557,0.333827731852859,0.273137055249574
"natural_gas",2010-07-01,0,1509215.728,0,0
"oil",2010-07-01,203580.4608,340937.092,0.597120306288058,0.44698352726278
"oil_and_natural_gas",2010-07-01,92800,189444,0.489854521652837,0.406727917360474
"bio_oil_and_diesel",2010-08-01,22001,119718,0.183773534472677,0.169855062345646
"coal",2010-08-01,3346134.5172,9743592.528,0.343418970732229,0.287066778380894
"natural_gas",2010-08-01,0,1502368.608,0,0
"oil",2010-08-01,164790.0089,336358.798,0.489923289891171,0.46061558900795
"oil_and_natural_gas",2010-08-01,137800,233223,0.590850816600421,0.450453402943184
"bio_oil_and_diesel",2010-09-01,16484,98102,0.168029194104096,0.167419228055869
"coal",2010-09-01,2633002.781,8827682.951,0.298266577494351,0.292829367097531
"natural_gas",2010-09-01,0,1400951.041,0,0
"oil",2010-09-01,126747.6007,218616.339,0.579771856393588,0.468934960130488
"oil_and_natural_gas",2010-09-01,108200,186502,0.580154636411406,0.483999785723154
"bio_oil_and_diesel",2010-10-01,8676,67453.9,0.128621176833363,0.160913154973392
"coal",2010-10-01,2294635.7177,8715955.928,0.263268393811915,0.293219129566157
"oil",2010-10-01,54296.5277,118962.363,0.456417696578539,0.493804629808651
"oil_and_natural_gas",2010-10-01,48600,86847,0.559604822273654,0.513419249411827
"bio_oil_and_diesel",2010-11-01,19469,115135.9,0.169095825020693,0.16532860214015
"coal",2010-11-01,2818008.8048,8693029.666,0.324168778098358,0.301066640670398
"natural_gas",2010-11-01,0,1883908.382,0,0
"oil",2010-11-01,6348.1105,12475.252,0.508856294045202,0.529922603181903
"oil_and_natural_gas",2010-11-01,89500,159238,0.562051771562064,0.54187173371825
"bio_oil_and_diesel",2010-12-01,18996,113177.5,0.167842548209671,0.166862862585595
"coal",2010-12-01,2620412.4381,9084906.48,0.288435818670089,0.3085643784433
"natural_gas",2010-12-01,0,2610977.407,0,0
"oil",2010-12-01,312104.3923,442661.844,0.70506278444907,0.556192037940938
"oil_and_natural_gas",2010-12-01,259100,469585,0.551763791432861,0.555713393322207
"bio_oil_and_diesel",2011-01-01,21805,119814.5,0.18198965901456,0.166558656275843
"coal",2011-01-01,2343964.6182,9661630.548,0.242605490507522,0.293360671552411
"natural_gas",2011-01-01,0,3064794.586,0,0
"oil",2011-01-01,468899.2062,821544.252,0.570753437880544,0.551797559873019
"oil_and_natural_gas",2011-01-01,324800,606971,0.535116175237367,0.563257002252962
"bio_oil_and_diesel",2011-02-01,16385,97014.6,0.168892104899675,0.164078418013676
"coal",2011-02-01,2248823.4163,8270466.699,0.271910098685472,0.281442526211285
"natural_gas",2011-02-01,0,2053557.912,0,0
"oil",2011-02-01,186957.3328,360292.407,0.518904448630248,0.556627752996199
"oil_and_natural_gas",2011-02-01,112400,210557,0.533822195415018,0.553752232055395
"bio_oil_and_diesel",2011-03-01,21262,117877.6,0.180373540010994,0.166135808998159
"coal",2011-03-01,2436331.9231,8826774.621,0.276016101884335,0.277734113609615
"natural_gas",2011-03-01,0,2333401.22,0,0
"oil",2011-03-01,279625.7969,542130.697,0.515790377573842,0.545964173192908
"oil_and_natural_gas",2011-03-01,161700,273978,0.590193373190548,0.555425354851919
"bio_oil_and_diesel",2011-04-01,20770,104419.1,0.198909969536225,0.17785060778197
"coal",2011-04-01,1988669.9229,7962411.121,0.249757252254295,0.275482256683345
"natural_gas",2011-04-01,0,2088667.537,0,0
"oil",2011-04-01,19410.2606,57202.948,0.339322732108142,0.526448345781175
"oil_and_natural_gas",2011-04-01,93300,258353,0.361133797556057,0.522346850732319
"bio_oil_and_diesel",2011-05-01,19880,106204.9,0.187185337023056,0.18086552644903
"coal",2011-05-01,1952364.4021,7932640.042,0.246117861363058,0.262473770560795
"natural_gas",2011-05-01,0,1514043.597,0,0
"oil_and_natural_gas",2011-05-01,13000,64999,0.200003076970415,0.462005401633711
"bio_oil_and_diesel",2011-06-01,21299,109019.9,0.195368001621722,0.185453102017705
"coal",2011-06-01,2456236.812,8276996.31,0.296754610006586,0.263860235783545
"natural_gas",2011-06-01,0,1686210.282,0,0
"oil",2011-06-01,211931.568,300922.093,0.704273873304477,0.559017942324387
"oil_and_natural_gas",2011-06-01,81600,257417,0.316995381035441,0.422877333234141
"bio_oil_and_diesel",2011-07-01,21472,112658.3,0.190594035237528,0.186887164721533
"coal",2011-07-01,2725441.4575,9607051.394,0.283691774481622,0.270707949779228
"natural_gas",2011-07-01,0,1567311.368,0,0
"oil",2011-07-01,75127.9437,102508.34,0.732895915590868,0.563656797514687
"oil_and_natural_gas",2011-07-01,31600,65888,0.479601748421564,0.41362492876484
"bio_oil_and_diesel",2011-08-01,22715,116750.6,0.19456002795703,0.191165151897759
"coal",2011-08-01,2989965.0006,9557836.752,0.312828632480497,0.277527705411732
"natural_gas",2011-08-01,0,1520130.243,0,0
"oil",2011-08-01,37043.9973,46040.284,0.80459966971533,0.602631169487151
"oil_and_natural_gas",2011-08-01,59500,87788,0.677769171185128,0.437616091393192
"bio_oil_and_diesel",2011-09-01,19136,105784.9,0.180895382989444,0.191252125727501
"coal",2011-09-01,2808739.7703,8819140.194,0.318482267943863,0.284605399754987
"natural_gas",2011-09-01,0,1673191.309,0,0
"oil",2011-09-01,145599.6447,273110.171,0.533116888934905,0.604999909537927
"oil_and_natural_gas",2011-09-01,89800,195527,0.459271609547531,0.415795797452689
"bio_oil_and_diesel",2011-10-01,13037,67976.1,0.191787996075091,0.190065130150645
"coal",2011-10-01,3064386.7694,9609025.425,0.31890713510106,0.296130380229448
"natural_gas",2011-10-01,0,1376919.203,0,0
"oil",2011-10-01,24142.222,84896.248,0.284373250511613,0.566430388360889
"oil_and_natural_gas",2011-10-01,23600,84842,0.278164116828929,0.401967517331501
"bio_oil_and_diesel",2011-11-01,16895,107309.5,0.1574417921992,0.185107872680002
"coal",2011-11-01,2958818.3117,9031969.142,0.327593934963867,0.309709725829583
"natural_gas",2011-11-01,0,1718918.992,0,0
"oil",2011-11-01,59479.8429,103238.337,0.576141040512886,0.605900106428347
"oil_and_natural_gas",2011-11-01,66100,187186,0.353124699496757,0.427487787752558
"bio_oil_and_diesel",2011-12-01,18088,115584.6,0.156491435710294,0.178628445028098
"coal",2011-12-01,2865451.4114,9678002.772,0.296078796308078,0.309597090213165
"natural_gas",2011-12-01,0,2427947.947,0,0
"oil",2011-12-01,249087.2046,325193.508,0.765966104710799,0.616182144996067
"oil_and_natural_gas",2011-12-01,123000,315707,0.389601750990634,0.439588849411757
"bio_oil_and_diesel",2012-01-01,21847,124290.4,0.175773832894576,0.176158411304272
"coal",2012-01-01,3035820.6494,9606218.774,0.316026599104394,0.314986227650293
"natural_gas",2012-01-01,0,2977003.968,0,0
"oil",2012-01-01,245950.2107,371447.121,0.662140576127928,0.60438958841891
"oil_and_natural_gas",2012-01-01,117700,314612,0.374111604134617,0.422007158697266
"bio_oil_and_diesel",2012-02-01,18874,109871.2,0.171782960411828,0.172362233380072
"coal",2012-02-01,3030254.0987,9079032.453,0.333763990203461,0.318475453937454
"natural_gas",2012-02-01,0,3171520.995,0,0
"oil",2012-02-01,275862.6399,465464.396,0.592661097756658,0.569066493092465
"oil_and_natural_gas",2012-02-01,91100,315088,0.289125577616412,0.357233226435813
"bio_oil_and_diesel",2012-03-01,21003,114751.5,0.183030287185788,0.172718050746129
"coal",2012-03-01,3126502.7499,9283275.27,0.336788758166384,0.321526535641207
"natural_gas",2012-03-01,0,3047293.376,0,0
"oil",2012-03-01,300771.1014,526119.54,0.571678256618258,0.575493387706357
"oil_and_natural_gas",2012-03-01,103300,317643,0.325207859137459,0.334889268034135
"bio_oil_and_diesel",2012-04-01,18006,103279.5,0.174342439690355,0.16981045801534
"coal",2012-04-01,2283059.9138,7559439.272,0.302014452613755,0.31871108855999
"natural_gas",2012-04-01,0,2688687.034,0,0
"oil",2012-04-01,290174.7278,558424.725,0.519630873794136,0.614702991586778
"oil_and_natural_gas",2012-04-01,146500,425772,0.344080869573387,0.345875393491544
"bio_oil_and_diesel",2012-05-01,19948,114456.1,0.174285162608196,0.17261768641684
"coal",2012-05-01,2326791.8801,8093215.806,0.28749905301858,0.312028608235775
"natural_gas",2012-05-01,0,2204656.863,0,0
"oil",2012-05-01,369494.831,570036.769,0.648194732505053,0.626711940252139
"oil_and_natural_gas",2012-05-01,183000,401554,0.455729490927746,0.362976192063376
"bio_oil_and_diesel",2012-06-01,18704,102371.6,0.182706922623071,0.176986934235636
"coal",2012-06-01,2663226.4716,8634073.352,0.308455390986815,0.314091374015565
"natural_gas",2012-06-01,0,2296589.734,0,0
"oil",2012-06-01,453664.462,634889.038,0.714557087690653,0.618143770748781
"oil_and_natural_gas",2012-06-01,116200,247308,0.469859446520129,0.376352474651625
"bio_oil_and_diesel",2012-07-01,23111,118762.5,0.194598463319651,0.180124372639815
"coal",2012-07-01,2738163.4767,9359355.259,0.292558985200072,0.310180105031511
"natural_gas",2012-07-01,0,2534761.289,0,0
"oil",2012-07-01,522319.7309,681315.959,0.766633635980924,0.63555928072428
"oil_and_natural_gas",2012-07-01,166200,356358,0.466384927516711,0.391731361881974
"bio_oil_and_diesel",2012-08-01,23137,117896.7,0.196248071404882,0.184201891138657
"coal",2012-08-01,3044797.4816,9602901.668,0.317070567508387,0.307397867915665
"natural_gas",2012-08-01,0,2286510.888,0,0
"oil",2012-08-01,487025.446,659252.6,0.738753925278414,0.65990808531124
"oil_and_natural_gas",2012-08-01,107300,231672,0.463154805069236,0.420736233124111
"bio_oil_and_diesel",2012-09-01,13666,96070.6,0.142249553973848,0.177405102270001
"coal",2012-09-01,2745357.9188,8596426.137,0.319360380121649,0.304493138241543
"natural_gas",2012-09-01,0,1976055.787,0,0
"oil",2012-09-01,108896.1679,211027.146,0.516029193229955,0.650633241413189
"oil_and_natural_gas",2012-09-01,25800,69457,0.371452841326288,0.428443730155583
"bio_oil_and_diesel",2012-10-01,8892,74755.4,0.118947928845274,0.16817268379582
"coal",2012-10-01,2697724.3358,8299161.71,0.325059859063766,0.308334039316545
"natural_gas",2012-10-01,0,2079898.446,0,0
"oil",2012-10-01,328573.5481,397856.265,0.825859932355219,0.701671417840036
"oil_and_natural_gas",2012-10-01,91500,246625,0.371008616320324,0.432931687946739
"bio_oil_and_diesel",2012-11-01,15549,119564.9,0.130046527032599,0.160799577866554
"coal",2012-11-01,2748017.7142,8801796.362,0.312211007978328,0.312452698476503
"natural_gas",2012-11-01,0,2842921.727,0,0
"oil",2012-11-01,444460.1853,634001.414,0.701039738217366,0.710478918792088
"oil_and_natural_gas",2012-11-01,113800,315079,0.361179259804684,0.417173316092895
"bio_oil_and_diesel",2012-12-01,15896,114402.2,0.138948376866878,0.153506486907189
"coal",2012-12-01,3411090.4893,9678050.202,0.35245637479697,0.319786195778195
"natural_gas",2012-12-01,0,3665938.31,0,0
"oil",2012-12-01,396122.338,658334.868,0.601703414560749,0.691669973270438
"oil_and_natural_gas",2012-12-01,148300,363421,0.408066677489743,0.406874521254498
"bio_oil_and_diesel",2013-01-01,17183,114621.7,0.149910531775397,0.14605849831648
"coal",2013-01-01,3218199.6363,9674152.326,0.332659599296452,0.326469631460925
"natural_gas",2013-01-01,0,3690792.093,0,0
"oil",2013-01-01,439112.7977,619352.016,0.70898743583003,0.682062273245289
"oil_and_natural_gas",2013-01-01,94600,263015,0.359675303689904,0.38908958395003
"bio_oil_and_diesel",2013-02-01,14331,97498.1,0.146987479756016,0.137848399708335
"coal",2013-02-01,2977723.3747,8570823.133,0.347425600609462,0.331528803644438
"natural_gas",2013-02-01,0,3207642.394,0,0
"oil",2013-02-01,274605.9774,489384.528,0.561125171901634,0.652457481015826
"oil_and_natural_gas",2013-02-01,92900,249324,0.372607530763184,0.373998371565688
"bio_oil_and_diesel",2013-03-01,16648,111255.1,0.149638084006935,0.139079821380517
"coal",2013-03-01,3432813.675,9568213.719,0.35877267960511,0.338097520225015
"natural_gas",2013-03-01,0,3074798.286,0,0
"oil",2013-03-01,215272.1807,497828.467,0.432422400424924,0.63852301554832
"oil_and_natural_gas",2013-03-01,76000,193741,0.392276286382335,0.377468945741696
"bio_oil_and_diesel",2013-04-01,16581,112048.1,0.147981090263913,0.143918681616956
"coal",2013-04-01,2762019.4958,7889353.61,0.350094523878237,0.34226996436076
"natural_gas",2013-04-01,0,2864952.856,0,0
"oil",2013-04-01,478301.4704,663971.441,0.720364523027731,0.620940447327072
"oil_and_natural_gas",2013-04-01,171300,422179,0.405752062513768,0.38325952010727
"bio_oil_and_diesel",2013-05-01,16202,113985.6,0.142140761640067,0.145934387384868
"coal",2013-05-01,2429615.1121,8196314.091,0.296427770474029,0.33963942477671
"natural_gas",2013-05-01,0,3036707.264,0,0
"oil",2013-05-01,380499.7651,396781.072,0.958966523231733,0.663928244829467
"oil_and_natural_gas",2013-05-01,122600,317668,0.385937519674629,0.38738589675226
"bio_oil_and_diesel",2013-06-01,17187,106508.8,0.161366948083163,0.149670815920915
"coal",2013-06-01,2650702.6669,9128146.414,0.290387834142819,0.329294668001018
"natural_gas",2013-06-01,0,2889075.801,0,0
"oil",2013-06-01,450119.1435,622673.312,0.722881701889931,0.684124626050997
"oil_and_natural_gas",2013-06-01,157000,312081,0.503074522319526,0.403220537557224
"bio_oil_and_diesel",2013-07-01,18661,119836.5,0.155720502518014,0.150639144378018
"coal",2013-07-01,3331715.3735,9662293.187,0.34481621588368,0.331320770765556
"natural_gas",2013-07-01,0,3108568.369,0,0
"oil",2013-07-01,516404.338,714672.419,0.722574880842015,0.686389200219661
"oil_and_natural_gas",2013-07-01,189500,408852,0.463492902077035,0.420523470621746
"bio_oil_and_diesel",2013-08-01,20060,123130.6,0.162916448064088,0.153293972429363
"coal",2013-08-01,3268399.4318,9424518.099,0.346797512346737,0.331216089388435
"natural_gas",2013-08-01,0,2959838.331,0,0
"oil",2013-08-01,519701.1128,710850.623,0.731097499228048,0.71471792144073
"oil_and_natural_gas",2013-08-01,205800,412802,0.498544096201084,0.44151289819473
"bio_oil_and_diesel",2013-09-01,13532,88536.8,0.152840400827678,0.153827691899487
"coal",2013-09-01,2909206.4218,8505864.678,0.342023595710912,0.328424575406069
"natural_gas",2013-09-01,0,2559545.466,0,0
"oil",2013-09-01,216081.1757,312589.299,0.691262229357378,0.757857892929473
"oil_and_natural_gas",2013-09-01,71300,165934,0.42968891245917,0.447748335874202
"bio_oil_and_diesel",2013-10-01,13553,91178,0.14864331307991,0.15393806236882
"coal",2013-10-01,2683794.3709,8219376.047,0.326520450646562,0.32449556320079
"natural_gas",2013-10-01,0,3399844.526,0,0
"oil",2013-10-01,465458.3395,671713.788,0.692941469738001,0.753287384047851
"oil_and_natural_gas",2013-10-01,120800,307961,0.392257461172032,0.445499235650579
"bio_oil_and_diesel",2013-11-01,17822,115408.3,0.15442563489801,0.155985541245144
"coal",2013-11-01,3103914.9345,8352379.538,0.371620437071666,0.337027674300396
"natural_gas",2013-11-01,0,3501927.318,0,0
"oil",2013-11-01,406126.5924,610821.028,0.664886396805579,0.704274029643492
"oil_and_natural_gas",2013-11-01,136800,312867,0.437246497713086,0.454050731990322
"bio_oil_and_diesel",2013-12-01,17166,118073.9,0.145383526757395,0.153321637690849
"coal",2013-12-01,3365295.1423,9577517.84,0.351374458238545,0.347192111649684
"natural_gas",2013-12-01,0,3837937.95,0,0
"oil",2013-12-01,323899.5896,525170.204,0.616751649528083,0.686585687583184
"oil_and_natural_gas",2013-12-01,132000,310633,0.42493875409245,0.441028103952476
"bio_oil_and_diesel",2014-01-01,18742,125121.9,0.149789924865271,0.152333208082059
"coal",2014-01-01,3195299.3398,9427194.2,0.338944894102213,0.346213558019439
"natural_gas",2014-01-01,0,3404293.703,0,0
"oil",2014-01-01,137268.6766,272261.203,0.504180085474756,0.650186555021974
"oil_and_natural_gas",2014-01-01,105500,238491,0.442364701393344,0.437506737171861
"bio_oil_and_diesel",2014-02-01,17414,112852.7,0.154307340453529,0.150898356813632
"coal",2014-02-01,2881655.1752,8121870.897,0.35480189376864,0.347547621589756
"natural_gas",2014-02-01,0,2970302.217,0,0
"oil",2014-02-01,251945.5059,354652.026,0.71040199245894,0.64673730389379
"oil_and_natural_gas",2014-02-01,118100,265716,0.444459498110765,0.428492637490141
"bio_oil_and_diesel",2014-03-01,17426,114371.9,0.152362599554611,0.150818723268121
"coal",2014-03-01,2989272.611,8661726.497,0.345112791547429,0.348062487562509
"natural_gas",2014-03-01,0,3003661.384,0,0
"oil",2014-03-01,314728.827,485527.294,0.648220668311183,0.63956371038609
"oil_and_natural_gas",2014-03-01,179300,338582,0.529561524239328,0.445138072786834
"bio_oil_and_diesel",2014-04-01,18346,118128.7,0.15530518832426,0.151929035808846
"coal",2014-04-01,2790413.2191,7692476.954,0.362745736618557,0.354100035224508
"natural_gas",2014-04-01,0,1772640.748,0,0
"oil",2014-04-01,74159.1438,157427.066,0.471069846401126,0.602585106496611
"oil_and_natural_gas",2014-04-01,106900,187064,0.571462173373819,0.475005524820465
"bio_oil_and_diesel",2014-05-01,18544,114091.8,0.162535782589108,0.153280727090696
"coal",2014-05-01,3201827.5429,8131978.621,0.393732902178519,0.35778544607565
"natural_gas",2014-05-01,0,1769257.352,0,0
"oil",2014-05-01,103382.2969,209408.48,0.493687251347224,0.574051915586885
"oil_and_natural_gas",2014-05-01,121400,191078,0.635342634944892,0.508021547692433
"bio_oil_and_diesel",2014-06-01,17621,107880.7,0.163337835219831,0.156273111834435
"coal",2014-06-01,3494309.9947,8558571.303,0.40828192825538,0.36727002441179
"natural_gas",2014-06-01,0,2277470.717,0,0
"oil",2014-06-01,136504.0946,291729.959,0.467912500546439,0.549245390756611
"oil_and_natural_gas",2014-06-01,74500,136268,0.546716764023835,0.528317882680997
"bio_oil_and_diesel",2014-07-01,13463,117825.7,0.114261998867819,0.15035179083486
"coal",2014-07-01,3683850.183,9462742.184,0.389300491482142,0.375662623975111
"natural_gas",2014-07-01,0,1858750.889,0,0
"oil",2014-07-01,197719.7489,390901.933,0.505803968229546,0.54951603788241
"oil_and_natural_gas",2014-07-01,171800,285010,0.602785867162556,0.555054743642532
"bio_oil_and_diesel",2014-08-01,12157,113319.1,0.107281120305403,0.142514087476839
"coal",2014-08-01,3361391.9028,9213244.426,0.364843452249467,0.377336217055249
"natural_gas",2014-08-01,0,1741890.115,0,0
"oil",2014-08-01,32106.1591,55504.412,0.578443369510878,0.527522934057732
"oil_and_natural_gas",2014-08-01,4000,7894,0.506713959969597,0.565430487285671
"bio_oil_and_diesel",2014-09-01,9046,86230.5,0.104904877044665,0.134604467058514
"coal",2014-09-01,2634194.8589,7336313.259,0.35906248355309,0.379661165722859
"natural_gas",2014-09-01,0,2443493.638,0,0
